,id,plant,size,number,auction,capacity,physical_guarantee,sold_lots,source,company_consortium,year,price_US$,inv_US$,gdp_growth,risk_embi,gkf,fdi,primary_energy_consumption,g,exch,inv_US$_billion,state,inv_size,physical_guarantee_size,distance_from_last_auction
678,679,EOL Verace 34,0.026,39,Leilão 9/2013,16,6.7,4.7,wind,"Consórcio Verace 34: Eletrosul Centrais Elétricas S.A. (99,99%) e Renobrax Energias Renováveis Ltda. (00,01%)",2013,52.90350128,32836597,3.004846305,205,21.69376694,3.041524491,12.13,264500.8,2.342,0.032836597,RS,841964.0256,0.171794872,0.397416791
679,680,EOL Verace 35,0.026,39,Leilão 9/2013,14,5.8,4.1,wind,"Consórcio Verace 35: Eletrosul Centrais Elétricas S.A. (99,99%) e Renobrax Energias Renováveis Ltda. (00,01%)",2013,52.90350128,28732024,3.004846305,205,21.69376694,3.041524491,12.13,264500.8,2.342,0.028732024,RS,736718.5641,0.148717949,0.397416791
680,681,EOL Verace 36,0.026,39,Leilão 9/2013,24,9.7,6.8,wind,"Consórcio Verace 36: Eletrosul Centrais Elétricas S.A. (99,99%) e Renobrax Energias Renováveis Ltda. (00,01%)",2013,52.90350128,49254893,3.004846305,205,21.69376694,3.041524491,12.13,264500.8,2.342,0.049254893,RS,1262945.974,0.248717949,0.397416791
681,682,PCH Santo Cristo,0.053,19,Leilão 6/2013,19.5,10.8,0.5,hydro,Eletrosul Centrais Elétricas S.A.,2013,55.08112724,70750935,3.004846305,205,21.69376694,3.041524491,12.13,264500.8,2.342,0.070750935,SC,3723733.421,0.568421053,0.397416791
682,683,UTE Guarani Tanabi,0.053,19,Leilão 6/2013,34,15,10.6,sugar cane bagasse,Guarani S.A. ,2013,57.59607173,40029889,3.004846305,205,21.69376694,3.041524491,12.13,264500.8,2.342,0.040029889,SP,2106836.263,0.789473684,0.397416791
683,684,UTE Guarani Tanabi 2,0.053,19,Leilão 6/2013,34,16,11.3,sugar cane bagasse,Guarani S.A. ,2013,57.16908625,36582664,3.004846305,205,21.69376694,3.041524491,12.13,264500.8,2.342,0.036582664,SP,1925403.368,0.842105263,0.397416791
684,685,UTE Acre,0.02,50,Leilão 6/2014,164,135.1,1100,biomass,YSER Participações Energia S.A.,2014,77.91082994,324197921,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.324197921,AC,6483958.42,2.702,0.347567031
685,686,UTE Mauá 3,0.02,50,Leilão 6/2014,583,507.2,4844,natural gas,Amazonas Geração e Transmissão de Energia S.A.,2014,76.63051664,463752956,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.463752956,AM,9275059.12,10.144,0.347567031
686,687,EOL Laranjeiras III,0.02,50,Leilão 6/2014,26,11.5,115,wind,Centrais Eólicas Assuruá S.A.,2014,51.40081338,36695248,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.036695248,BA,733904.96,0.23,0.347567031
687,688,EOL Laranjeiras IX,0.02,50,Leilão 6/2014,24,9.4,94,wind,Centrais Eólicas Assuruá S.A.,2014,51.40081338,33872104,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.033872104,BA,677442.08,0.188,0.347567031
688,689,EOL Campo Largo III,0.02,50,Leilão 6/2014,29.37,13.8,138,wind,CLWP Eólica Parque III Ltda.,2014,51.02048501,42476277,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.042476277,BA,849525.54,0.276,0.347567031
689,690,EOL Campo Largo IV,0.02,50,Leilão 6/2014,29.37,13.4,134,wind,CLWP Eólica Parque IV Ltda.,2014,51.01671939,42476277,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.042476277,BA,849525.54,0.268,0.347567031
690,691,EOL Campo Largo V,0.02,50,Leilão 6/2014,29.37,13.8,138,wind,CLWP Eólica Parque V Ltda.,2014,51.01295376,42476277,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.042476277,BA,849525.54,0.276,0.347567031
691,692,EOL Campo Largo VI,0.02,50,Leilão 6/2014,29.37,14.1,141,wind,CLWP Eólica Parque VI Ltda.,2014,51.00918813,42476277,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.042476277,BA,849525.54,0.282,0.347567031
692,693,EOL Campo Largo VII,0.02,50,Leilão 6/2014,29.37,14.1,141,wind,CLWP Eólica Parque VII Ltda.,2014,51.0054225,42476277,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.042476277,BA,849525.54,0.282,0.347567031
693,694,EOL Campo Largo XXI,0.02,50,Leilão 6/2014,29.7,13.4,134,wind,CLWP Eólica Parque XXI Ltda.,2014,51.00165688,46956398,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.046956398,BA,939127.96,0.268,0.347567031
694,695,EOL Umburanas 17,0.02,50,Leilão 6/2014,24,11.7,114,wind,"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%",2014,51.37068836,35244483,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.035244483,BA,704889.66,0.234,0.347567031
695,696,EOL Umburanas 19,0.02,50,Leilão 6/2014,26,12.1,118,wind,"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%",2014,51.37068836,37243790,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.03724379,BA,744875.8,0.242,0.347567031
696,697,EOL Umburanas 21,0.02,50,Leilão 6/2014,24,10.6,103,wind,"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%",2014,51.37068836,32192495,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.032192495,BA,643849.9,0.212,0.347567031
697,698,EOL Umburanas 23,0.02,50,Leilão 6/2014,17,7.3,71,wind,"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%",2014,51.37068836,24960404,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.024960404,BA,499208.08,0.146,0.347567031
698,699,EOL Umburanas 25,0.02,50,Leilão 6/2014,17,7.7,75,wind,"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%",2014,51.37068836,25751310,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.02575131,BA,515026.2,0.154,0.347567031
699,700,EOL Ventos da Santa Dulce,0.02,50,Leilão 6/2014,28,12.8,90,wind,"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%",2014,50.93764121,37988101,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.037988101,BA,759762.02,0.256,0.347567031
700,701,EOL Ventos da Santa Esperança,0.02,50,Leilão 6/2014,28,13.1,92,wind,"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%",2014,50.93387558,37988101,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.037988101,BA,759762.02,0.262,0.347567031
701,702,EOL Ventos do São Mario,0.02,50,Leilão 6/2014,28,13.9,98,wind,"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%",2014,51.58909474,37988101,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.037988101,BA,759762.02,0.278,0.347567031
702,703,EOL Ventos do São Paulo,0.02,50,Leilão 6/2014,28,13.8,97,wind,"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%",2014,50.93010996,37988101,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.037988101,BA,759762.02,0.276,0.347567031
703,704,UFV Ituverava 1,0.016,62,Leilão 8/2014,30,8.4,84,solar,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",2014,80.89697244,58983281,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.058983281,BA,951343.2419,0.135483871,0.347567031
704,705,UFV Ituverava 2,0.016,62,Leilão 8/2014,30,8.4,84,solar,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",2014,80.90073806,58983281,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.058983281,BA,951343.2419,0.135483871,0.347567031
705,706,UFV Ituverava 3,0.016,62,Leilão 8/2014,30,8.4,84,solar,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",2014,80.90450369,58983281,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.058983281,BA,951343.2419,0.135483871,0.347567031
706,707,UFV Ituverava 4,0.016,62,Leilão 8/2014,30,8.4,84,solar,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",2014,80.90826932,58983281,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.058983281,BA,951343.2419,0.135483871,0.347567031
707,708,UFV Ituverava 5,0.016,62,Leilão 8/2014,30,8.4,84,solar,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",2014,80.91203495,58983281,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.058983281,BA,951343.2419,0.135483871,0.347567031
708,709,UFV Ituverava 6,0.016,62,Leilão 8/2014,30,8.4,84,solar,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",2014,80.91580057,58983281,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.058983281,BA,951343.2419,0.135483871,0.347567031
709,710,UFV Ituverava 7,0.016,62,Leilão 8/2014,30,8.4,84,solar,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",2014,80.9195662,58983281,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.058983281,BA,951343.2419,0.135483871,0.347567031
710,711,UFV Solar Caetité 1,0.016,62,Leilão 8/2014,29.97,6.6,66,solar,Rio Energy EOL IV Geração e Comercialização de Energia Ltda.,2014,78.14429884,52721419,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.052721419,BA,850345.4677,0.106451613,0.347567031
711,712,UFV Solar Caetité 2,0.016,62,Leilão 8/2014,29.97,6.6,66,solar,Rio Energy EOL IV Geração e Comercialização de Energia Ltda.,2014,78.14429884,52721419,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.052721419,BA,850345.4677,0.106451613,0.347567031
712,713,UFV Solar Caetité 3,0.016,62,Leilão 8/2014,29.97,6.6,66,solar,Rio Energy EOL IV Geração e Comercialização de Energia Ltda.,2014,78.14429884,52721419,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.052721419,BA,850345.4677,0.106451613,0.347567031
713,714,UFV Caetité I,0.016,62,Leilão 8/2014,29.75,6.5,65,solar,Renova Energia S.A.,2014,82.9567706,56089019,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.056089019,BA,904661.5968,0.10483871,0.347567031
714,715,UFV Caetité II,0.016,62,Leilão 8/2014,29.75,6.5,65,solar,Renova Energia S.A.,2014,82.9567706,56089019,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.056089019,BA,904661.5968,0.10483871,0.347567031
715,716,UFV Caetité IV,0.016,62,Leilão 8/2014,29.75,6.5,65,solar,Renova Energia S.A.,2014,82.9567706,56089019,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.056089019,BA,904661.5968,0.10483871,0.347567031
716,717,UFV Caetité V,0.016,62,Leilão 8/2014,10.5,2.3,23,solar,Renova Energia S.A.,2014,82.9567706,20117864,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.020117864,BA,324481.6774,0.037096774,0.347567031
717,718,EOL Assuruá III,0.016,62,Leilão 8/2014,12,5.9,59,wind,Centrais Eólicas Assuruá S.A.,2014,53.81081488,16935860,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.01693586,BA,273159.0323,0.09516129,0.347567031
718,719,EOL Assuruá IV,0.016,62,Leilão 8/2014,30,13.1,131,wind,Centrais Eólicas Assuruá S.A.,2014,53.81081488,42340405,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.042340405,BA,682909.7581,0.211290323,0.347567031
719,720,EOL Capoeiras III,0.016,62,Leilão 8/2014,28,11.6,116,wind,Centrais Eólicas Assuruá S.A.,2014,53.81834614,39517262,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.039517262,BA,637375.1935,0.187096774,0.347567031
720,721,EOL Curral de Pedras I,0.016,62,Leilão 8/2014,20,9,90,wind,Centrais Eólicas Assuruá S.A.,2014,53.81081488,28227312,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.028227312,BA,455279.2258,0.14516129,0.347567031
721,722,EOL Curral de Pedras II,0.016,62,Leilão 8/2014,30,13.5,135,wind,Centrais Eólicas Assuruá S.A.,2014,53.81081488,42340405,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.042340405,BA,682909.7581,0.217741935,0.347567031
722,723,EOL Diamante II,0.016,62,Leilão 8/2014,18,7.7,77,wind,Centrais Eólicas Assuruá S.A.,2014,53.81458051,25404549,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.025404549,BA,409750.7903,0.124193548,0.347567031
723,724,EOL Diamante III,0.016,62,Leilão 8/2014,18,7.9,79,wind,Centrais Eólicas Assuruá S.A.,2014,53.81081488,25404549,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.025404549,BA,409750.7903,0.127419355,0.347567031
724,725,EOL Laranjeiras I,0.016,62,Leilão 8/2014,28,11.7,117,wind,Centrais Eólicas Assuruá S.A.,2014,53.81834614,39517262,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.039517262,BA,637375.1935,0.188709677,0.347567031
725,726,EOL Laranjeiras II,0.016,62,Leilão 8/2014,30,13.2,132,wind,Centrais Eólicas Assuruá S.A.,2014,53.81458051,42340405,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.042340405,BA,682909.7581,0.212903226,0.347567031
726,727,EOL Laranjeiras V,0.016,62,Leilão 8/2014,26,10.8,108,wind,Centrais Eólicas Assuruá S.A.,2014,53.81834614,36695248,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.036695248,BA,591858.8387,0.174193548,0.347567031
727,728,EOL Delfina I,0.016,62,Leilão 8/2014,30,13.6,136,wind,"Consórcio EGP-Sowitec-Delfina:
Parque Eólico Delfina Ltda. (0,1%)
Enel Brasil Participações Ltda. (99,90% - Líder)",2014,52.30079831,42609738,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.042609738,BA,687253.8387,0.219354839,0.347567031
728,729,EOL Delfina II,0.016,62,Leilão 8/2014,30,13.6,136,wind,"Consórcio EGP-Sowitec-Delfina:
Parque Eólico Delfina Ltda. (0,1%)
Enel Brasil Participações Ltda. (99,90% - Líder)",2014,52.29326706,42609738,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.042609738,BA,687253.8387,0.219354839,0.347567031
729,730,EOL Delfina V,0.016,62,Leilão 8/2014,30,13.6,136,wind,"Consórcio EGP-Sowitec-Delfina:
Parque Eólico Delfina Ltda. (0,1%)
Enel Brasil Participações Ltda. (99,90% - Líder)",2014,52.29703269,42609738,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.042609738,BA,687253.8387,0.219354839,0.347567031
730,731,EOL Mulungu,0.016,62,Leilão 8/2014,14.7,6.5,65,wind,Renova Energia S.A.,2014,52.30456394,22587325,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.022587325,BA,364311.6935,0.10483871,0.347567031
731,732,EOL Pau Santo,0.016,62,Leilão 8/2014,18,9.2,92,wind,Renova Energia S.A.,2014,52.30456394,26930306,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.026930306,BA,434359.7742,0.148387097,0.347567031
732,733,EOL Quina,0.016,62,Leilão 8/2014,10.8,5.2,52,wind,Renova Energia S.A.,2014,52.30456394,17441414,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.017441414,BA,281313.129,0.083870968,0.347567031
733,734,EOL Itarema IV,0.045,22,Leilão 3/2014,21,11.1,9.4,wind,Itarema Geração de Energia Ltda.,2014,49.3259527,35941407,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.035941407,CE,1633700.318,0.504545455,0.347567031
734,735,EOL Itarema IX,0.045,22,Leilão 3/2014,30,15.3,12.3,wind,Itarema Geração de Energia Ltda.,2014,49.66485917,29799669,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.029799669,CE,1354530.409,0.695454545,0.347567031
735,736,EOL Itarema VI,0.045,22,Leilão 3/2014,24,12.2,10.7,wind,Itarema Geração de Energia Ltda.,2014,49.31842145,26073957,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.026073957,CE,1185179.864,0.554545455,0.347567031
736,737,EOL Itarema VII,0.045,22,Leilão 3/2014,21,10.9,9.3,wind,Itarema Geração de Energia Ltda.,2014,49.32218708,26073957,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.026073957,CE,1185179.864,0.495454545,0.347567031
737,738,EOL Itarema VIII,0.045,22,Leilão 3/2014,21,10.2,9.1,wind,Itarema Geração de Energia Ltda.,2014,49.32971833,38763368,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.038763368,CE,1761971.273,0.463636364,0.347567031
738,739,UFV FRV Banabuiú,0.016,62,Leilão 8/2014,30,7.3,73,solar,Fotowatio do Brasil Projetos de Energia Renováveis III Ltda.,2014,75.62885977,52737611,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.052737611,CE,850606.629,0.117741935,0.347567031
739,740,UFV FRV Massapê,0.016,62,Leilão 8/2014,30,7.1,71,solar,Fotowatio do Brasil Projetos de Energia Renováveis Ltda.,2014,75.62132851,52526736,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.052526736,CE,847205.4194,0.114516129,0.347567031
740,741,UTE CNE,0.02,50,Leilão 6/2014,105,59.8,430,sugar cane bagasse,Centro Norte Energia Sociedade Anônima,2014,77.28197018,87211967,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.087211967,GO,1744239.34,1.196,0.347567031
741,742,UTE Porto das Águas,0.02,50,Leilão 6/2014,90,26.1,185,sugar cane bagasse,Cerradinho Bioenergia S.A.,2014,75.28618768,16945323,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.016945323,GO,338906.46,0.522,0.347567031
742,743,UFV FCR III Itapuranga,0.016,62,Leilão 8/2014,10,1.8,18,solar,FCR VII Usina de Energia Fotovoltaica Ltda.,2014,82.84380178,19923934,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.019923934,GO,321353.7742,0.029032258,0.347567031
743,744,UTE Delta ,0.02,50,Leilão 6/2014,30,6.4,64,sugar cane bagasse,Usina Delta S.A.,2014,74.18285886,11296882,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.011296882,MG,225937.64,0.128,0.347567031
744,745,UFV Vazante 1,0.016,62,Leilão 8/2014,30,6,60,solar,"Consórcio Vazante 1:
Sevilha Serviços Administrativos Ltda. (0,01%)
Canadian Solar Inc. (99,99% - Líder)",2014,81.38273836,48320530,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.04832053,MG,779363.3871,0.096774194,0.347567031
745,746,UFV Vazante 2,0.016,62,Leilão 8/2014,30,6,60,solar,"Consórcio Vazante 2:
Salgueiro Serviços Administrativos Ltda. (0,01%)
Canadian Solar Inc. (99,99% - Líder)",2014,81.38273836,48320530,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.04832053,MG,779363.3871,0.096774194,0.347567031
746,747,UFV Vazante 3,0.016,62,Leilão 8/2014,30,6,60,solar,"Consórcio Vazante 3:
Minas Serviços Administrativos Ltda. (0,01%)
Canadian Solar Inc. (99,99% - Líder)",2014,81.38273836,48320530,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.04832053,MG,779363.3871,0.096774194,0.347567031
747,748,UTE Costa Rica I,0.02,50,Leilão 6/2014,164,135.1,1100,biomass,YSER Timberland Investment Energy Ltda.,2014,78.06898629,324197921,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.324197921,MS,6483958.42,2.702,0.347567031
748,749,PCH Comodoro,0.02,50,Leilão 6/2014,10,6.2,62,hydro,Comodoro Energética S.A.,2014,61.19144449,27210555,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.027210555,MT,544211.1,0.124,0.347567031
749,750,PCH Lajari,0.02,50,Leilão 6/2014,20.88,10.9,90,hydro,Lajari Energética S.A.,2014,60.58894412,41699631,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.041699631,MT,833992.62,0.218,0.347567031
750,751,PCH Presente de Deus,0.02,50,Leilão 6/2014,13,8.5,85,hydro,Presente de Deus Energética S.A.,2014,61.19144449,31604989,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.031604989,MT,632099.78,0.17,0.347567031
751,752,EOL Canoas,0.02,50,Leilão 6/2014,30,17.1,161,wind,Força Eólica do Brasil S.A.,2014,51.30290706,36975557,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.036975557,PB,739511.14,0.342,0.347567031
752,753,EOL Lagoa 1,0.02,50,Leilão 6/2014,30,18.6,172,wind,Força Eólica do Brasil S.A.,2014,51.30290706,36975557,0.50395574,231,20.54841076,3.571425711,12.4,317133,2.6556,0.036975557,PB,739511.14,0.372,0.347567031
